index,name,hex,L,C,H,a,b
6,FL9.2,#e3d7c3,86.44106595026457,11.377875974689156,85.84876235285407,0.8236375314425448,11.348025507206438
7,FL9.2,#f3e6d3,91.8428301476446,10.91408800731241,83.15227072267373,1.3012987208215199,10.836232678867175
8,FL9.2,#fcf4e8,96.50210590893671,6.757314386371843,84.40472567199527,0.6588436566977718,6.725118790943174
9,FL9.2,#bee2e8,87.56470250877976,12.505674197119273,213.19574274928397,-10.464810656030721,-6.846869726957028
10,FL9.2,#d6f2f7,93.67334958296598,9.787616646093458,214.12188256800647,-8.102640791291583,-5.490414539739552
11,FL9.2,#eefcff,98.04033194301228,5.018605796275967,216.89068409738147,-4.013791946751056,-3.012619847675957
12,FL9.2,#f0d9b6,87.74198338790329,20.327442356864772,82.57941548703593,2.6253270606415025,20.157196496445717
13,FL9.2,#fae7c8,92.41912523558624,17.52287568984316,84.61714345381819,1.6438284559781025,17.44560117763252
14,FL9.2,#fbf2e2,95.79121554594319,8.797412495880922,87.6689481627883,0.35781985755661827,8.790132625405601
15,FL9.2,#b7d2f2,83.21531279160034,18.8011384298199,263.57999896123044,-2.102264971202916,-18.683235486609483
16,FL9.2,#d7e9ff,91.65948559529004,12.733218676786118,262.85826521149943,-1.5830480896098509,-12.634429809723802
17,FL9.2,#ebf4ff,95.82343096040695,6.367975544776909,261.6726295695667,-0.9222667982827226,-6.300836174005964
18,FL9.2,#ffe791,91.89038170759736,44.867052037905445,94.03008724988058,-3.153270169236111,44.75610847484308
19,FL9.2,#fff2bf,95.38264856717942,26.456671676041918,97.26323370037943,-3.34486648843485,26.244377385421515
20,FL9.2,#fff8de,97.49874066237084,13.464637265828806,98.15898896770875,-1.910907213297397,13.328349122172401
21,FL9.2,#c1d6e5,84.52826337433456,10.52213567433784,247.83847663083685,-3.9691488543558973,-9.744803565035998
22,FL9.2,#d5e8f5,90.98514770570411,9.216060427649793,246.19046584948944,-3.7205009431699465,-8.431704604524759
23,FL9.2,#ebf7ff,96.57565943003202,5.738961741705132,244.7615277946196,-2.44701728403246,-5.191125916831685
24,FL9.2,#e0d490,84.45768961759488,35.635354710303424,99.23428869877097,-5.71847348396215,35.17353502766485
25,FL9.2,#f5eaab,92.22065722613263,32.494005353781226,99.92963339724986,-5.603220016627331,32.00725401181472
26,FL9.2,#fff8d6,97.32935941020379,17.47173045367406,100.29031267348176,-3.1210776209147917,17.190702124406275
27,FL9.2,#c3cdeb,82.51932914615941,16.146660654388032,279.4835379459853,2.6603919868892767,-15.925983949635825
28,FL9.2,#e1e8fa,91.96328936724821,9.559444894845624,276.4374131989026,1.0717841454819799,-9.499171829327203
29,FL9.2,#f0f3fa,95.80074450281967,3.717013525852561,274.19058560387936,0.2716182551404933,-3.70707608161005
30,FL9.2,#dae5c1,89.29657102049327,19.080985771412962,121.10930465361787,-9.85861827639961,16.336819264749902
31,FL9.2,#eaedd3,92.9111348944311,13.40723465904463,113.8381658279136,-5.418596621580896,12.263472259326868
32,FL9.2,#f0fae8,97.11484536471795,9.879652799204704,130.67738996846947,-6.439549578149906,7.49264577191413
33,FL9.2,#d3d1e8,84.62559986771134,12.145741043720303,294.4741737402026,5.031774431869362,-11.054423167578564
34,FL9.2,#e5e4f6,91.14296908083993,9.340275815536215,293.0372050611876,3.6551187084482573,-8.595397578788443
35,FL9.2,#f3f2fa,95.77273166940284,4.118906809743892,295.3336624025779,1.7624347345213676,-3.7227969477138023
36,FL9.2,#cde5bc,88.27958726325193,23.099352107485476,131.2047963666754,-15.216754661660726,17.37902314148929
37,FL9.2,#dbf0cc,92.4597039650023,20.086754905704453,131.2701456684,-13.249426962642808,15.097364266766423
38,FL9.2,#eaf7e1,95.76810506908167,12.21663597832186,131.80072600429799,-8.142899955065896,9.10710573940019
39,FL9.2,#d8cedf,84.00192496206303,9.687470303518362,312.40793747668295,6.533275340075695,-7.152859163461067
40,FL9.2,#eee6f2,92.21253245394036,6.8410183216689475,314.8730985757673,4.826604639247778,-4.848032521941459
41,FL9.2,#f4f0f5,95.22237884629703,2.940051286610641,318.9013948771359,2.215562072800381,-1.9326629994568023
